Time,Year,PI_Name,Title
40.0,1999,SARAZIN,"SUBCLUSTER MERGERS, RADIO RELICS, AND THE COOLING FLOW IN ABELL85"
50.0,1999,BOTHUN,HCG 90: THE FORMATION OF THE X-RAY MEDIUM?
48.0,1999,JOY,GALAXY CLUSTERS AS COSMOLOGICAL PROBES: DEEP X-RAY AND S-ZEFFECT IMAGING OF A1995 AND A611
20.0,1999,WILLIGER,DARK CLUSTERS AS GRAVITATIONAL LENSES
50.0,1999,BURNS,GALAXY WINDS VS. COOLING FLOWS IN POOR CLUSTERS
50.0,1999,FORMAN,TOWARDS A UNIVERSAL TEMPERATURE PROFILE AT HIGH REDSHIFT
70.0,1999,VIKHLININ,STUDY OF A NEW CLASS OF MASS CONCENTRATIONS IN THE UNIVERSE
2158.8,1999,EBELING,THE CLUSTER X-RAY TEMPERATURE FUNCTION AT Z>0.6
20.0,1999,FUKAZAWA,MEASUREMENTS OF THE ABSORPTION COLUMN DENSITY DISTRIBUTION ATTHE CENTER OF CLUSTERS OF GALAXIES
40.0,1999,HELFAND,BENT-DOUBLE RADIO GALAXIES: SIGNPOSTS FOR THE HIGH DENSITYUNIVERSE
50.0,1999,VRTILEK,THE ORIGIN AND DISTRIBUTION OF HEAVY ELEMENTS IN THE COMPACTGROUP HCG 62
40.0,1999,MCNAMARA,ACIS IMAGING OF CLUSTER COOLING FLOWS WITH THE LARGEST STARFORMATION RATES
13.0,1999,MAMON,X-RAY DIAGNOSTICS OF VIRIALIZED GALAXY SYSTEMS AND THE NATURE OFCOMPACT GALAXY GROUPS
3025.6,1999,ELLINGSON,CLUSTER MASSES AT MODERATE REDSHIFTS
1887.2,1999,STANFORD,A HAT TRICK IN THE LYNX FIELD: THE INTRACLUSTER MEDIUM AT 0.6 <Z < 1.3
2187.3,1999,WISE,X-RAY ABSORPTION FROM COLD GAS IN THE CLUSTER MS2137.3-2353
40.0,1999,HATTORI,SPATIALLY RESOLVED X-RAY SPECTROSCOPY OF THE BEST LENSINGCLUSTER OF GALAXIES CL0024+17
40.0,1999,HATTORI,X-RAY SEARCH FOR DARK GRAVITATIONAL LENSES
30.0,1999,III,SPATIAL DISTRIBUTION OF ABUNDANCE AND TEMPERATURE IN ABELL 496
40.0,1999,GARMIRE,THE SHAPE OF THE DARK MATTER DISTRIBUTIONIN NGC 720
40.0,1999,FABIAN,THE COOLING FLOW IN A1795
30.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN A1835
40.0,1999,FABIAN,THE COOLING FLOW IN A2199
10.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN A2204
20.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN A2390
40.0,1999,FABIAN,THE COOLING FLOW IN THE PERSEUS CLUSTER
40.0,1999,FABIAN,THE COOLING FLOW IN THE CENTAURUS CLUSTER
20.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN RXJ1347-114
30.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN PKS0745-191
10.0,1999,FABIAN,THE MASSIVE COOLING FLOW IN IRAS09104_4109
232.06,1999,CANIZARES,HIGH RESOLUTION X-RAY SPECTRA OF CLUSTER COOLING FLOWS
1144.5,1999,GARMIRE,X-RAY PROPERTIES OF A HIGH-REDSHIFT CLUSTER
50.0,1999,MURRAY,RESOLVING THE SHOCK WAVE IN ABELL 3667
40.0,1999,MURRAY,A1367: A CLUSTER WITH STRUCTURE
145.0,1999,GARMIRE,ACIS STUDY OF DARK MATTER IN CLUSTERS
10.0,1999,FABIAN,THE COOLING FLOW IN THE VIRGO CLUSTER AROUND M87
71.07,1999,MURRAY,MASS DISTRIBUTIONS OF RELAXED CLUSTERS
7786.22,1999,VANSPEYBROECK,DETERMINATION OF H0/Q0
20.0,1999,GARMIRE,ACIS STUDY OF DARK MATTER IN CLUSTERS
28.0,1999,MURRAY,TEMPERATURE AND STRUCTURE OF A VERY HOT CLUSTER
20.0,1999,ELVIS,BRIGHT `BLANK FIELD 'X-RAY SOURCES
100.0,1999,SNOWDEN,"M101: DIFFUSE EMISSION, EXTENDED OBJECTS AND POINT SOURCES"
34.0,1999,TAKAHASHI,AXAF OBSERVATION OF FAINT HARD X-RAY SOURCES DISCOVERED WITHASCA
50.0,1999,WANG,NGC 4244: SHADOWING THE EXTRAGALACTIC SOFT X-RAY BACKGROUND
300.0,1999,MURRAY,DEEP SURVEY OF THE LOCKMAN HOLE
236.0,1999,GARMIRE,DEEP ACIS OBSERVATION OF THE HUBBLE DEEP FIELD
342.0,1999,GIACCONI,ULTRA DEEP AXAF OBSERVATION WITH ACIS
168.0,1999,GIACCONI,ULTRA DEEP AXAF OBSERVATION WITH ACIS
500.0,1999,GIACCONI,AN ULTRADEEP SURVEY IN THE CHANDRA DEEP FIELD SOUTH
100.0,1999,SMITH,MEASURING THE AGE OF THE LOCAL BUBBLE BY OBSERVING O VII AND OVIII EMISSION TOWARDS MBM 12
100.0,1999,KOYAMA,IS THE 6.4 KEV ISLAND SGR B2 AN X-RAY REFLECTION NEBULA ?
50.0,1999,YUSEF-ZADEH,THE ASSOCIATION OF THE HOT X-RAY GAS WITH THE NONTHERMAL RADIOARC NEAR THE GALACTIC CENTER
80.0,1999,LEWIN,A STUDY OF THE POPULATIONS OF FAINT X-RAY SOURCES IN GLOBULARCLUSTERS
42.0,1999,EBISAWA,ORIGIN OF THE GALACTIC RIDGE X-RAY EMISSION
10.0,1999,SMITH,SURVEYING X-RAY HALOS WITH AXAF: MEASURING CLOUD TOMOGRAPHY ANDGRAIN COMPOSITION
22.0,1999,NOUSEK,ECLIPSES AND HALOS IN THE X-RAY PULSAR 1H0253+193
9.9,2000,GARMIRE,ASTEROID OBSERVATION
80.0,2000,GARMIRE,GRB OBSERVATION
30.0,2000,DENNERL,MARS - A PLANETARY ANALOG TO A COMET
36.0,2000,GLADSTONE,THE MORPHOLOGY OF JOVIAN X-RAYS AND SUPPORT OF THE CASSINI FLYBYOF JUPITER
17.0,2000,KRASNOPOLSKY,X-RAY SPECTROSCOPY OF COMET C/1999 T1
120.0,2000,BRINKMAN,HIGH-RESOLUTION SPECTRUM OF UX ARI
50.0,2000,CANIZARES,COLLIDING STELLAR WINDS IN IOTA ORIONIS.
50.0,2000,CANIZARES,HIGH-RESOLUTION SPECTROSCOPY OF ACTIVE COOL STARS
10.0,2000,GARMIRE,OBSERVATION OF MASSIVE BINARY
10.0,2000,GARMIRE,OBSERVATION OF BROWN DWARF
40.0,2000,GARMIRE,OBSERVATION OF M17
5.0,2000,GARMIRE,OBSERVATION OF M-DWARF SYSTEM
88.0,2000,LINSKY,HETG OBSERVATIONS OF THE K GIANT BETA CETI
50.0,2000,MURRAY,EMISSION FROM LATE-TYPE STAR AD LEO
20.0,2000,MURRAY,IS THE HOT DO WHITE DWARF KPD0005+5106 REALLY A CORONAL X-RAYSOURCE?
61.0,2000,MURRAY,STAR FORMING REGION NGC 6530
80.0,2000,LINSKY,THE M 16 STAR-FORMING REGION
27.0,2000,GARMIRE,OBSERVATION OF SCO-CEN OUTLYERS
10.0,2000,MUSIELAK,A SEARCH FOR CORONAL X-RAYS FROM WHITE DWARFS BY CHANDRA
80.0,2000,BALLY,X-RAYS FROM THE NEAREST PROTOSTARS: L1551
70.0,2000,FEIGELSON,STELLAR CENSUS OF THE CHAMAELEON I NORTH CLOUD
20.0,2000,BEUTHER,HIGH ENERGY PROCESSES AT THE EARLIEST STAGES OF MASSIVE STARFORMATION
100.0,2000,SCHMITT,A HIGH RESOLUTION X-RAY SPECTRUM OF THE INTERMEDIATE ACTIVITYSTAR $\EPSILON$ ERI
6.0,2000,HUENSCH,INTRINSIC X-RAY EMISSION FROM M-TYPE GIANTS
100.0,2000,GROSSO,SEARCH FOR X-RAYS FROM COLLAPSING MAGNETIZED PRE-STELLARCONDENSATIONS
50.0,2000,BELLONI,BINARIES IN OLD OPEN CLUSTERS: M67
80.0,2000,TOWNSLEY,STAR FORMATION IN THE ROSETTE MOLECULAR CLOUD
80.0,2000,SKINNER,THE X-RAY VIEW OF ACTIVE STAR-FORMATION IN THE DENSE STELLARCLUSTER NGC 2024
100.0,2000,GUEDEL,THE COOL AND HOT CORONAE OF HR 1099
80.0,2000,AUDARD,FLARE ACTIVITY AND CORONAL HEATING ON THE ACTIVE FLARE STARBINARY UV CETI
100.0,2000,CORCORAN,THE NEARBY LOW METALLICITY STARBURST NGC~346: A HIGH REDSHIFTSTARBURST ANALOGUE
100.0,2000,KOYAMA,X-RAY EMISSION FROM HIGH MASS PRE-MAIN-SEQUENCE STARS
40.0,2000,YAMAUCHI,REVEALING THE MAGNETIC ACTIVITIES ON HERBIG AE/BE STARS
70.0,2000,GUEDEL,X-RAY SPECTROSCOPY OF THE SUN IN TIME: A STUDY OF CORONALPHYSICS OF SOLAR-TYPE STARS AT DIFFERENT AGES
100.0,2000,OSTEN,CORONAL DYNAMICS OF THE FLARE STAR EV LAC
50.0,2000,SAAR,WHEN THE DYNAMO SPUTTERS:THE CORONA OF A AN EXTREMELY INACTIVE(MAUNDER MINIMUM?) STAR
120.0,2000,BROWN,TIME-RESOLVED CORONAL SPECTROSCOPY OF THE SHORT-PERIOD ACTIVEBINARY ER VUL (G0 V + G5 V)
80.0,2000,SCHULZ,HIGH RESOLUTION SPECTROSCOPY AND VARIABILITY OF THETRAPEZIUM-LIKE SYSTEM HD 206267 IN IC 1396
380.0,2000,AYRES,TORTURED CORONAE IN THE RAPID BRAKING ZONE
50.0,2000,MAEDA,X-RAY PROBING OF THE BIRTH OF THE STAR
80.0,2000,DRAKE,HIGH RESOLUTION SPATIALLY RESOLVED SPECTRA OF THE X-RAYBRIGHTEST INTERMEDIATE ACTIVITY SYSTEM XI UMA AB
54.0,2000,SMITH,HIGH RESOLUTION X-RAY SPECTROSCOPY OF GAMMA CASSIOPEIA
75.0,2000,POLLOCK,CAPTURING WR140 AT PERIASTRON WITH THE CHANDRA HETG
50.0,2000,PREDEHL,NEAR-EDDINGTON ACCRETION IN THE BINARY SUPERSOFT X-RAY SOURCE RXJ0513.3-6951
50.0,2000,MURRAY,CV AND QLMXB LUMINOSITY FUNCTION IN THE EXTREME GLOBULAR M80
100.0,2000,GREINER,X-RAY SPECTROSCOPY OF THE BRIGHT SUPERSOFT SOURCES CAL 83 ANDCAL 87
50.0,2000,MAUCHE,CHANDRA SOFT X-RAY SPECTROSCOPY AND TIMING OF THE DWARF NOVA SSCYGNI IN OUTBURST
100.0,2000,HELLIER,IRON LINE BROADENING IN THE INTERMEDIATE POLAR AO PSC
70.0,2000,MUKAI,THE ORIGIN OF SOFT X-RAYS IN DQ HERCULIS
100.0,2000,PAERELS,A HIGH RESOLUTION SPECTROSCOPIC OBSERVATION OF CAL 83
70.0,2000,MUKAI,"CHANDRA HETG OBSERVATION OF V603 AQUILAE, A HIGH ACCRETION RATE,NON-MAGNETIC CATACLYSMIC VARIABLE"
25.0,2000,BALMAN,STUDYING THE OLD CLASSICAL NOVA SHELLS IN X-RAYS II : THE SHELLOF CLASSICAL NOVA PICTORIS 1925 (RR PIC)
30.0,2000,CHARLES,THE X-RAY SOURCE POPULATION IN THE CORE OF M15
50.0,2000,WHEATLEY,HIGH-RESOLUTION X-RAY SPECTROSCOPY OF THE SYMBIOTIC STAR CH CYG:\ ANY NEED FOR COLLIDING WINDS IN SYMBIOTICS?
2.0,2000,GREINER,THE RECURRENT NOVA CI AQL
20.0,2000,GREINER,THE RECURRENT NOVA CI AQL
60.0,2000,WHEATLEY,WZ SGE IN OUTBURST TEN YEARS EARLY: I THE EUV EMISSION
35.0,2000,WHEATLEY,WZ SGE IN OUTBURST TEN YEARS EARLY: II THE X-RAY EMISSION
25.0,2000,KUULKERS,FIRST X-RAY OBSERVATIONS DURING AN EXTREMELY RARE OUTBURST OF WZSGE
15.0,2000,CANIZARES,PHOTOIONIZED X-RAY EMISSION IN CYG X-2
50.0,2000,CANIZARES,HIGH RESOLUTION X-RAY SPECTROSCOPY OF X-RAY SPECTRA FROM THETRANSIENT X-RAY BURST SOURCE EXO 0748-676
25.0,2000,CANIZARES,THE ANOMALOUS X-RAY PULSAR 4U 0142+61
25.0,2000,CANIZARES,HIGH RESOLUTION X-RAY SPECTROSCOPY OF THE PRECESSING JET IN SS433 (PART III)
25.0,2000,CANIZARES,HIGH RESOLUTION X-RAY SPECTROSCOPY OF THE PRECESSING JET IN SS433 (PART II)
20.0,2000,MURRAY,ACCRETION DISK LINES AND CONTINUUM IN 4U 1820-30
48.0,2000,VRTILEK,HIGH RESOLUTION UV/X-RAY SPECTROSCOPY OF SMC X-1
24.0,2000,BRANDT,PHASE RESOLVED SPECTROSCOPY OF THE X-RAY P-CYGNI PROFILES FROMCIRCINUS X-1
5.0,2000,SMITH,XTE J1739-302 IN QUIESCENCE
80.0,2000,KALLMAN,HIGH RESOLUTION SPECTROSCOPY OF THE ADC SOURCE 2S0921-630
140.0,2000,CUI,DOPPLER-SHIFTED EMISSION LINES FROM THE JETS OF 1E1740.7-2942?
43.0,2000,STAPPERS,THE X-RAY EMISSION ASSOCIATED WITH THE BLACK WIDOW PULSARB1957+20
50.0,2000,KAARET,SEARCHING FOR X-RAY PULSARS IN M31
25.0,2000,VERBUNT,X-RAY BURSTERS WITH LOW PERSISTENT X-RAY LUMINOSITIES
10.0,2000,HEINDL,A SEARCH FOR X-RAY JETS IN TWO MICRO-QUASARS
15.0,2000,GARCIA,DO QUIESCENT BLACK HOLE ACCRETION DISKS ACCRETE?
5.0,2000,CAMPANA,CHANDRA OBSERVATIONS OF FAST SPINNING HARD TRANSIENTS INQUIESCENCE: PROBING THE SPECTRUM DEEP IN THE PROPELLER REGIME
40.0,2000,LIEDAHL,SPECTROSCOPY OF THE MICROQUASAR GRO J1655-40 DURING OUTBURST
60.0,2000,ROBBA,DETAILED STUDY OF THE IRON LINE AND LOW ENERGY FEATURES IN Z ANDATOLL SOURCES
38.0,2000,NOWAK,4U 2129+47: FROM ADIOS TO ADAF OR ISOLATED NEUTRON STAR?
150.0,2000,KAHN,DYNAMICS OF THE IONIZED STELLAR WIND IN VELA X-1
42.0,2000,BILDSTEN,TEMPORAL EVOLUTION OF TRANSIENT TYPE I BURSTERS IN QUIESCENCE
60.0,2000,MARKWARDT,QUIESCENT AND LOW LUMINOSITY X-RAY BINARIES
140.0,2000,LEE,ACIS-HETG OBSERVATIONS OF MICROQUASAR XTE J1748-288
30.0,2000,SCHULZ,HIGH RESOLUTION SPECTROSCOPY OF THE X-RAY BURSTER 4U 1636-53
60.0,2000,NAMIKI,MAPPING THE JETS OF SS 433
50.0,2000,WOJDOWSKI,THE WIND AND ACCRETION DISK IN CEN X-3/V779 CEN
90.0,2000,REMILLARD,ACCRETION DISK STRUCTURE IN VARIOUS SPECTRAL STATES OF GRS1915+105
5.0,2000,CHAKRABARTY,WHERE IS OAO 1657-415?
30.0,2000,MILLER,"CHANDRA OBSERVATIONS OF CYGNUS X-1 IN A RARE, SUSTAINEDHIGH/SOFT STATE"
20.0,2000,WIJNANDS,A CHANDRA OBSERVATION OF THE LONG-DURATION TRANSIENT AND NEUTRONSTAR LOW-MASS X-RAY BINARY KS 1731-260 IN QUIESCENCE
40.0,2000,HEINDL,HIGH RESOLUTION SPECTROSCOPY OF THE POSSIBLE JETS IN GRS1758-258
2.5,2000,ZAND,LOCALIZATION AND IDENTIFICATION OF THE X-RAY TRANSIENT IN NGC6440
30.0,2000,CUI,CYGNUS X-1 IN THE HIGH STATE
40.0,2000,GARMIRE,OBSERVATION OF MKR 231
51.0,2000,GARMIRE,NEAREST SNR
55.0,2000,GARMIRE,G0.9+0.1 AND G74.9+1.2
50.0,2000,MURRAY,EXPANSION OF THE SNR CAS-A
40.0,2000,HOLT,ACIS OBSERVATION OF THE LMC SUPERNOVA REMNANT N23
21.0,2000,GARMIRE,OBSERVATION OF SNR RCW103
35.0,2000,GARMIRE,OBSERVATION OF SNR N49B
68.0,2000,HOLT,ACIS OBSERVATION OF THE SUPERNOVA REMNANT 3C397
60.0,2000,HOLT,ACIS OBSERVATION OF THE SN AND SNR IN THE STARBURST GALAXYNGC6946
20.0,2000,GARMIRE,SN1987A MONITORING
190.0,2000,CANIZARES,HIGH RESOLUTION SPECTRA OF YOUNG SUPERNOVA REMNANTS
140.0,2000,KULKARNI,GAMMA-RAY BURSTS: DISCOVERING THE PROGENITORS AND UNDERSTANDINGTHE EXPLOSION
20.0,2000,HALPERN,A POSSIBLE IDENTIFICATION FOR THE EGRET SOURCE 3EG J2227+6122
45.0,2000,HWANG,EXPLORING SHOCK CONDITIONS IN THE PUPPIS A SNR
50.0,2000,RUDNICK,CAS A: FIRST CLOSE-UP VIEWS OF HOT PLASMA EVOLUTION
50.0,2000,HUGHES,SEARCHING FOR THE PULSED X-RAY EMISSION FROM THE COMPACT REMNANTIN G292.0+1.8
30.0,2000,HURLEY,THE PROPER MOTION OF THE SOFT GAMMA REPEATER SGR1900+14
50.0,2000,SLANE,UNCOVERING THE YOUNG NEUTRON STAR IN G327.1-1.1
50.0,2000,KOUVELIOTOU,PROBING THE GRB-SN CONNECTION WITH CHANDRA
60.0,2000,KULKARNI,THE X-RAY COUNTERPART OF 5 MARCH 1979
50.0,2000,SHELTON,EXPLORING THE MYSTERIES OF MIXED MORPHOLOGY SUPERNOVA REMNANTS
100.0,2000,LONG,SN1006 AND THE PHYSICS OF SHOCKS II: DEVELOPMENT OF THERMALSHOCKS
30.0,2000,VINK,A STUDY OF LESSER KNOWN GALACTIC SUPERNOVA REMNANTS
80.0,2000,GAETZ,RESOLVING THE X-RAY STRUCTURE OF SHOCK-WAVE/ISM INTERACTIONS INTHE CYGNUS LOOP: PROBING RADIATIVE SHOCK PHYSICS
40.0,2000,ISRAEL,CHANDRA DETAILED SPATIAL STUDY OF THE ``ANOMALOUS'' XRAYPULSARS
60.0,2000,PLUCINSKY,THE SYNCHROTRON NEBULA IN MSH15-56
50.0,2000,HELFAND,SURVEYING THE AFTERMATH OF A STARQUAKE
100.0,2000,MCCRAY,X-RAY IMAGING OF THE NEWBORN REMNANT OF SN1987A
150.0,2000,LEWIN,CONTINUING CHANDRA OBSERVATIONS OF THE X-RAY SUPERNOVAE SN1999EM AND SN 1998S
8.0,2000,RUTLEDGE,SEARCH FOR THE BRIGHTEST ISOLATED NEUTRON STARS
50.0,2000,KOUVELIOTOU,A STUDY OF THE SOFT GAMMA REPEATER SGR 1627-41 IN QUIESCENCE
30.0,2000,SEWARD,THE THERMAL COMPOSITE SNR KES 79
40.0,2000,LU,SNR G54.1+0.3: A SNR WITH AN X-RAY JET
85.0,2000,GALLANT,HIGH-RESOLUTION SPECTRAL IMAGING OF THE PLERIONIC CORE OF CTB 80
20.0,2000,ROMANI,ACIS IMAGING OF SNR/GAMMA-RAY/YOUNG PULSAR ASSOCIATIONS
20.0,2000,PAVLOV,VELA PULSAR: THE HUNT FOR POST-GLITCH EFFECTS
100.0,2000,REYNOLDS,HIGH RESOLUTION X-RAY IMAGING OF SNR 3C 396
20.0,2000,ARZOUMANIAN,SEARCHING FOR X-RAYS FROM THE NEWLY DISCOVERED YOUNG PULSARJ1740+1000
160.0,2000,BORKOWSKI,MATURE SUPERNOVA REMNANTS IN THE LARGE MAGELLANIC CLOUD
100.0,2000,REYNOLDS,THERMAL AND NONTHERMAL X-RAY EMISSION IN SNR RCW 86
300.0,2000,HESTER,COORDINATED CHANDRA/HST OBSERVATIONS OF THE CRAB NEBULA
50.0,2000,OGELMAN,LET US EXAMINE SOME NEW ISOLATED NEUTRON STARS WITH CHANDRA
60.0,2000,RICKER,"LOCALIZATION OF ""OPTICALLY-DARK"" GAMMA-RAY BURSTS BY CHANDRA ANDHST"
30.0,2000,PIRO,"CHANDRA OBSERVATION OF THE X-RAY AFTERGLOW OF GRB010222, THEBRIGHTEST GRB OBSERVED BY BEPPOSAX"
30.0,2000,KOUVELIOTOU,TOO OBSERVATIONS OF SGR 1900+14 IN AN ACTIVE STATE
20.0,2000,KULKARNI,IMMEDIATE POST-GIANT FLARE OBSERVATIONS OF SGR 1900+14
450.0,2000,TANANBAUM,ARCHIVAL RESEARCH FOR ISOLATED NEUTRON STAR RXJ185635-3754
50.0,2000,KULKARNI,A CHANDRA SURVEY FOR COMPACT OBJECTS IN SUPERNOVA REMNANTS
60.0,2000,STELLA,SEARCHING FOR PROTON CYCLOTRON FEATURES IN TWO MAGNETARCANDIDATES
160.0,2000,PAVLOV,THE DYNAMICAL PULSAR-WIND NEBULA IN THE VELA SNR
120.0,2000,GAETZ,BALMER-DOMINATED SHOCKS IN THE CYGNUS LOOP: PROBINGCOLLISIONLESS SHOCK PHYSICS
60.0,2000,RICKER,"LOCALIZATION OF ""OPTICALLY-DARK"" GAMMA-RAY BURSTS BY CHANDRA ANDHST"
60.0,2000,PAERELS,SOFT X-RAY SPECTROSCOPY OF A GAMMA-RAY BURST AFTERGLOW WITHCHANDRA
30.0,2000,UCHIYAMA,FINE FLUOROSCOPY ON MOLECULAR CLUMPS OVERTAKEN BY SUPERNOVABLAST WAVE
90.0,2000,RHO,RICH X-RAY STRUCTURES OF MIXED-MORPHOLOGY SNR W28 IN HARD ANDSOFT EMISSION
52.4,2000,WILLIAMS,THE TWO SHELLS OF DEM L 316
40.0,2000,TSURUTA,SPATIAL AND SPECTRAL STUDIES OF X-RAYS FROM PSR B1823-13 AND ITSCOMPACT NEBULA
100.0,2000,BURROWS,"THE RAPIDLY EVOLVING YOUNG SUPERNOVA REMNANT, SNR1987A"
60.0,2000,SAFI-HARB,USING CHANDRA TO UNVEIL THE NATURE OF AN INTRIGUINGPULSAR-SUPERNOVA REMNANT SYSTEM: PSR J1119-6127 AND G292.2-0.5
35.0,2000,GAENSLER,BUILDING A BETTER MOUSE-TRAP: X-RAY IMAGING OF G359.23-0.92
20.0,2000,FOX,CHANDRA IDENTIFICATION OF THE X-RAY COUNTERPART OF GRB020127
75.0,2000,SCHLEGEL,AN EARLY OBSERVATION OF A NEARBY SUPERNOVA
15.0,2000,RICKER,"LOCALIZATION OF ""OPTICALLY-DARK"" GAMMA-RAY BURSTS BY CHANDRA"
3.0,2000,WOODS,TOO OBSERVATIONS OF SGR 1900+14 IN AN UNUSUAL ACTIVE STATE
20.0,2000,FOX,CHANDRA ARCSECOND LOCALIZATION OF THE DARK BURST GRB020321
75.0,2000,SCHLEGEL,SN2001IG: DETECTING A MASS LOSS PHASE?
30.0,2000,FOX,CHANDRA ARCSECOND LOCALIZATION OF THE X-RAY FLASH XRF020427
80.0,2000,RICKER,GRATING OBSERVATION OF GRB020813
80.0,2000,HARRISON,SPECTROSCOPIC OBSERVATIONS OF THE BRIGHT AFTERGLOW OF GRB021004
30.0,2000,LEWIN,PROMPT CHANDRA OBSERVATION OF THE TYPE II SN 2002HH
10.0,2000,LEWIN,PROMPT CHANDRA OBSERVATION OF THE TYPE IIN SN 2002HI
30.0,2000,SAKO,THE DECAYING X-RAY AFTERGLOW OF GRB021004
4.0,2000,PREDEHL,THE GIANT-OUTBURST SOURCE RXJ1242-1119: IDENTIFICATION OF THECOUNTERPART
95.0,2000,CANIZARES,HETG OBSERVATIONS OF THE CENTRAL CLUSTER ELLIPTICAL NGC4696
50.0,2000,GARMIRE,CHANDRA IMAGING OF SGR A* AND THE GALACTIC CENTER
75.0,2000,GARMIRE,OBSERVE DISTAND X-RAY CLUSTER AC114
20.0,2000,MURRAY,CHANDRA OBSERVATIONS OF THE ELLIPTICAL GALAXY NGC3923
5.0,2000,MURRAY,CHANDRA OBSERVATIONS OF THE EXTRANUCLEAR SOURCE IN UGC 4305
10.0,2000,MURRAY,HRC MONITORING OF M31
50.0,2000,MURRAY,M31 NUCLEAR REGION
15.0,2000,MURRAY,INVESTIGATING THE CENTRAL ENGINES OF LINER 2S
20.0,2000,MURRAY,SUPER-LUMINOUS X-RAY SOURCES IN NEARBY GALAXIES NGC4485/4490
30.0,2000,MURRAY,MONITORING THE M31 NUCLEAR REGION
20.0,2000,MURRAY,CHANDRA OBSERVATIONS OF THE ELLIPTICAL GALAXY NGC4594
30.0,2000,MURRAY,CHANDRA OBSERVATIONS OF THE ELLIPTICAL GALAXY NGC3379
40.0,2000,CAPPI,"THE ""EFFERVESCENT"" SPIRAL GALAXY NGC2403"
84.0,2000,SARAZIN,RESOLVING THE X-RAY BINARY POPULATION IN EARLY-TYPE GALAXIES
75.0,2000,O'CONNELL,"A DEEP SURVEY OF X-RAY SOURCES IN M32, THE NEAREST ELLIPTICALGALAXY"
30.0,2000,TRINCHIERI,THE SHOCK IN IC1262
80.0,2000,WOLTER,THE CARTWHEEL'S RING
30.0,2000,DAVIS,THE HALOS OF POST-MERGER ELLIPTICALS
50.0,2000,PELLEGRINI,ORIGIN OF THE HARD EMISSION IN THE OPTICALLY INACTIVE E GALAXYIC4296 FROM HIGH RESOLUTION X-RAY AND RADIO OBSERVATIONS
30.0,2000,KIM,THE X-RAY STRUCTURE OF THE ARCHETYPAL MERGER NGC 1316
100.0,2000,DAMIANI,THE GIANT EXTRAGALACTIC STAR-FORMING REGION NGC 604
15.0,2000,JONES,"THE X-RAY STRUCTURE OF OLD, FOSSIL GALAXY GROUPS"
60.0,2000,WANG,X-RAY OBSERVATIONS OF EDGE-ON DISK GALAXIES WITH RADIO HALOS
40.0,2000,ROBERTS,PROBING THE NATURE OF SUPER-LUMINOUS X-RAY SOURCES IN NEARBYGALAXIES
120.0,2000,HECKMAN,STARBURST-DRIVEN OUTFLOWS AND THE EVOLUTION OF DWARF GALAXIES
235.0,2000,HECKMAN,THE X-RAY PROPERTIES OF ULTRALUMINOUS GALAXIES: COSMOLOGICALIMPLICATIONS
90.0,2000,STRICKLAND,STARBURST-NUCLEUS OUTFLOW CONES: UNDERSTANDING THE ORIGIN OFX-RAY EMISSION IN GALACTIC SUPERWINDS
36.0,2000,IRWIN,THE VERY FAINTEST X-RAY FAINT EARLY-TYPE GALAXIES
15.0,2000,STOCKE,VERY ISOLATED ELLIPTICAL GALAXIES: MERGER REMNANTS?
90.0,2000,READ,THE EVOLUTION OF GAS EJECTION FROM MERGING GALAXIES
135.0,2000,STEFANO,2001: A SPACE CENSUS  SUPERSOFT X-RAY SOURCES AND OTHER X-RAYSOURCES IN M31
547.0,2000,PRESTWICH,THE X-RAY POINT SOURCE POPULATION IN SPIRAL GALAXIES
25.0,2000,ZABLUDOFF,CHANDRA OBSERVATIONS OF A DIFFERENT CLASS OF ELLIPTICAL GALAXIES
78.0,2000,STATLER,YOUNG ELLIPTICAL GALAXIES AND THE EVOLUTION OF THE HOTINTERSTELLAR MEDIUM
120.0,2000,III,ELLIPTICALS WITH DISCREPANT GASEOUS & STELLAR METALLICITIES
64.0,2000,FORMAN,IN SEARCH OF ``NORMAL'' ELLIPTICAL GALAXIES
80.0,2000,MARTIN,STELLAR FEEDBACK AND THE EVOLUTION OF DWARF GALAXIES
98.0,2000,BREGMAN,GALACTIC WINDS AND COOLING FLOWS IN ELLIPTICAL GALAXIES
20.0,2000,FABIAN,A CLUSTER AROUND 3C294
120.0,2000,BRINKMAN,SOFT X-RAY ABSORPTION IN NGC 4593
40.0,2000,PREDEHL,THE EXCEPTIONAL X-RAY PROPERTIES OF THE ULIRG NGC 6240
100.0,2000,PREDEHL,NGC 3227: PROPERTIES OF THE WARM ABSORBER
10.0,2000,FABIAN,SCATTERED EMISSION FROM THE SEYFERT 2 GALAXY IC2560
17.0,2000,FABIAN,THE NATURE OF THE EXTENDED X-RAY EMISSION AROUND THE QUASAR3C281
60.0,2000,PREDEHL,SEARCH FOR AN IONIZED ACCRETION DISK IN THE AGN 1ES1927+654
20.0,2000,FABIAN,THE NATURE OF THE X-RAY EMISSION FROM THE RADIO QUASAR 3C9
